Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty, 
09-Oct-2020,JSWSTEEL,EQ,292.95,293.15,298.35,291.05,291.5,292.0,293.85,7301282,2145487351.35,49879,1111299,15.22, 
08-Oct-2020,JSWSTEEL,EQ,291.45,291.5,298.4,287.65,292.65,292.95,292.74,11623030,3402560896.65,76323,2337762,20.11, 
07-Oct-2020,JSWSTEEL,EQ,291.35,290.0,293.8,287.2,291.5,291.45,289.94,8126575,2356200399.55,41664,2342367,28.82, 
06-Oct-2020,JSWSTEEL,EQ,290.1,292.75,295.0,286.7,291.05,291.35,290.84,9592838,2789934447.95,63040,2025663,21.12, 
05-Oct-2020,JSWSTEEL,EQ,282.05,284.3,292.0,282.45,291.0,290.1,287.7,9269669,2666888218.2,54890,2548602,27.49, 
01-Oct-2020,JSWSTEEL,EQ,277.75,281.45,286.65,278.25,282.2,282.05,283.55,4873599,1381907717.4,34731,688169,14.12, 
30-Sep-2020,JSWSTEEL,EQ,284.1,283.2,284.95,275.0,275.4,277.75,279.36,6288603,1756814503.95,44553,759016,12.07, 
29-Sep-2020,JSWSTEEL,EQ,277.0,277.0,286.8,276.05,282.85,284.1,281.51,11242724,3164992577.2,77314,1013299,9.01, 
28-Sep-2020,JSWSTEEL,EQ,268.35,270.95,278.8,269.15,276.2,277.0,274.52,5470078,1501628617.55,41046,1373278,25.11, 
25-Sep-2020,JSWSTEEL,EQ,258.55,261.1,270.45,258.8,267.0,268.35,264.1,6842615,1807111869.95,43184,1431783,20.92, 
24-Sep-2020,JSWSTEEL,EQ,268.2,263.05,264.95,257.55,259.3,258.55,260.47,7984730,2079745232.55,54865,2358745,29.54, 
23-Sep-2020,JSWSTEEL,EQ,271.9,274.9,274.9,263.65,267.1,268.2,267.37,8444261,2257742158.45,50676,2196805,26.02, 
22-Sep-2020,JSWSTEEL,EQ,271.3,269.3,275.15,262.7,272.5,271.9,268.84,13246982,3561311235.8,85724,1874435,14.15, 
21-Sep-2020,JSWSTEEL,EQ,287.7,289.4,290.3,270.05,270.3,271.3,281.15,7522304,2114913232.4,49168,1891237,25.14, 
18-Sep-2020,JSWSTEEL,EQ,286.85,285.3,293.55,284.45,288.1,287.7,289.0,9911089,2864346521.1,52919,4090538,41.27, 
17-Sep-2020,JSWSTEEL,EQ,288.65,286.0,288.8,283.15,285.75,286.85,285.78,5287608,1511094889.7,37304,1228569,23.23, 
16-Sep-2020,JSWSTEEL,EQ,289.6,289.0,291.7,286.3,287.55,288.65,288.54,6090447,1757367944.9,39332,1791698,29.42, 
15-Sep-2020,JSWSTEEL,EQ,289.85,290.95,294.55,288.75,290.05,289.6,291.86,6682215,1950242301.95,44340,1796377,26.88, 
14-Sep-2020,JSWSTEEL,EQ,287.8,287.1,293.95,285.6,289.85,289.85,289.24,7275752,2104470852.7,56196,1473150,20.25, 
