Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty, 
22-Jul-2019,DBREALTY,EQ,10.0,10.15,10.2,9.0,9.0,9.05,9.22,595091,5486340.45,2783,361363,60.72, 
19-Jul-2019,DBREALTY,EQ,10.05,10.5,10.5,9.8,10.0,10.0,10.1,221295,2235035.95,1308,142541,64.41, 
18-Jul-2019,DBREALTY,EQ,10.35,10.35,10.75,9.8,10.15,10.05,10.23,314815,3219244.05,1966,188167,59.77, 
17-Jul-2019,DBREALTY,EQ,10.75,10.8,10.95,9.7,10.3,10.35,10.25,284741,2917294.3,1111,144487,50.74, 
16-Jul-2019,DBREALTY,EQ,11.15,10.85,11.35,10.7,10.8,10.75,10.82,122050,1320912.75,1327,87675,71.84, 
15-Jul-2019,DBREALTY,EQ,11.15,11.15,11.35,10.95,11.1,11.15,11.11,73867,820392.8,707,42599,57.67, 
12-Jul-2019,DBREALTY,EQ,11.25,11.2,11.45,11.1,11.1,11.15,11.19,109150,1221433.05,1053,78353,71.78, 
11-Jul-2019,DBREALTY,EQ,10.95,11.2,11.5,10.9,11.25,11.25,11.3,191268,2161179.75,1236,116443,60.88, 
10-Jul-2019,DBREALTY,EQ,11.45,11.25,11.5,10.8,11.15,10.95,11.03,165049,1820102.6,1545,96020,58.18, 
09-Jul-2019,DBREALTY,EQ,11.25,11.6,11.6,11.0,11.5,11.45,11.41,98589,1125048.85,417,72030,73.06, 
08-Jul-2019,DBREALTY,EQ,12.45,12.7,12.75,11.25,11.4,11.25,11.57,510413,5904605.8,1678,271117,53.12, 
